step,b0_x,b0_y,b0_z,b1_x,b1_y,b1_z,b2_x,b2_y,b2_z,b3_x,b3_y,b3_z,b4_x,b4_y,b4_z,b5_x,b5_y,b5_z,b6_x,b6_y,b6_z,b7_x,b7_y,b7_z,b8_x,b8_y,b8_z,b9_x,b9_y,b9_z,b10_x,b10_y,b10_z,b11_x,b11_y,b11_z
790,7.73671627,-3.34784627,-848.671265,7.70234013,-3.398278,-848.636902,7.60420609,-3.0328629,-848.372437,7.47636509,-3.06681728,-847.965698,7.27512312,-3.23405433,-847.685669,7.20851326,-3.49736094,-847.117249,7.373806,-3.34462309,-846.498413,7.30117178,-3.56609011,-845.995483,6.80976391,-3.55857491,-845.809814,6.88664103,-3.60335398,-845.732117,7.19764042,-3.69950366,-845.93103,7.66191196,-3.64855361,-846.12915
791,7.73573923,-3.34985423,-850.843018,7.70186377,-3.40026355,-850.801941,7.60479069,-3.03679633,-850.534546,7.48105383,-3.07258534,-850.12854,7.28084373,-3.23602176,-849.842102,7.21742296,-3.49908948,-849.272705,7.3850913,-3.34689474,-848.653564,7.30858946,-3.57103372,-848.153015,6.81667852,-3.56580043,-847.966614,6.89474392,-3.61029458,-847.889404,7.20409441,-3.70723844,-848.087646,7.66957903,-3.65219378,-848.283081
792,7.73477507,-3.35184455,-853.017517,7.70138073,-3.40223384,-852.969666,7.60538292,-3.04074073,-852.699341,7.4857254,-3.07833695,-852.294128,7.28657246,-3.23802972,-852.001282,7.22633266,-3.50082636,-851.430847,7.39634657,-3.3492043,-850.811401,7.31596088,-3.57597542,-850.313293,6.82364941,-3.5729835,-850.126221,6.9028554,-3.61723471,-850.049438,7.2105794,-3.71497107,-850.246948,7.67721939,-3.65583253,-850.439758
793,7.73382282,-3.35381675,-855.194702,7.70089054,-3.40418935,-855.140137,7.60598421,-3.04469538,-854.866882,7.49037886,-3.08407044,-854.462463,7.29230928,-3.24007964,-854.163147,7.23524237,-3.50257182,-853.591736,7.40757179,-3.35155153,-852.971924,7.3232851,-3.58091497,-852.476318,6.83067608,-3.58012319,-852.288574,6.91097498,-3.62417507,-852.212219,7.21709633,-3.72270298,-852.408997,7.68483353,-3.6594696,-852.599121
794,7.73288393,-3.35577106,-857.374573,7.70039415,-3.40612912,-857.313293,7.60659504,-3.04866004,-857.037109,7.49501276,-3.08978367,-856.633606,7.29805422,-3.24217057,-856.327698,7.24415064,-3.5043292,-855.75531,7.4187665,-3.35393739,-855.135193,7.33056355,-3.58585167,-854.64209,6.83775854,-3.58722043,-854.453674,6.91910267,-3.63111567,-854.377747,7.22364521,-3.73043275,-854.573792,7.69242096,-3.66310525,-854.761169
795,7.73195744,-3.3577075,-859.557129,7.69989109,-3.40805435,-859.489136,7.6072135,-3.05263638,-859.210022,7.49962997,-3.09548187,-858.807434,7.30380917,-3.24430466,-858.494934,7.25305891,-3.50609303,-857.921631,7.42992783,-3.3563621,-857.301147,7.33779335,-3.59078431,-856.810669,6.84489822,-3.59427214,-856.621521,6.92723894,-3.63805723,-856.546021,7.23022604,-3.73816109,-856.741333,7.69998217,-3.66674018,-856.925964
796,7.73104429,-3.35962582,-861.742371,7.69938231,-3.40996361,-861.667664,7.60784292,-3.05662203,-861.385681,7.50422668,-3.10115862,-860.98407,7.3095727,-3.24648142,-860.664917,7.26196575,-3.50786948,-860.090637,7.44105768,-3.35882568,-859.469788,7.3449769,-3.59571409,-858.981995,6.85209417,-3.60128117,-858.792114,6.9353838,-3.64499903,-858.717102,7.23683929,-3.74588609,-858.91156,7.70751619,-3.67037463,-859.093445
797,7.73014355,-3.3615253,-863.930359,7.6988678,-3.4118576,-863.848877,7.60848188,-3.06061888,-863.564026,7.50880432,-3.10681725,-863.163452,7.31534672,-3.24870205,-862.837585,7.27087116,-3.50965452,-862.26239,7.45215464,-3.36132717,-861.641174,7.35211277,-3.60064054,-861.156067,6.85934687,-3.60824561,-860.965454,6.94353676,-3.65194154,-860.89093,7.24348497,-3.7536087,-861.084534,7.71502399,-3.67400885,-861.263611
798,7.72925568,-3.3634069,-866.121033,7.69834614,-3.41373658,-866.032837,7.60913038,-3.06462622,-865.745117,7.51336384,-3.11245751,-865.34552,7.32113123,-3.25096679,-865.012939,7.27977562,-3.51144886,-864.43689,7.46321726,-3.363868,-863.815247,7.3592,-3.60556245,-863.332886,6.86665678,-3.61516428,-863.141541,6.95169735,-3.65888619,-863.067505,7.25016403,-3.7613287,-863.260254,7.72250605,-3.67764235,-863.436462
799,7.72838068,-3.36526966,-868.314392,7.69781876,-3.4156003,-868.219482,7.60978889,-3.06864429,-867.928894,7.5179038,-3.11807823,-867.530334,7.32692766,-3.25327659,-867.190979,7.2886796,-3.51325274,-866.614075,7.47424459,-3.36644912,-865.992065,7.36623859,-3.61047983,-865.512451,6.87402344,-3.62203765,-865.320374,6.959867,-3.66583276,-865.246826,7.25687551,-3.76904535,-865.438721,7.72996283,-3.68127513,-865.612061
800,7.72751951,-3.36711383,-870.510437,7.69728613,-3.41744781,-870.408813,7.61045837,-3.07267237,-870.115356,7.52242374,-3.12367868,-869.717957,7.33273458,-3.25563097,-869.371765,7.2975812,-3.51506901,-868.794006,7.48523664,-3.36907053,-868.17157,7.37322998,-3.61539292,-867.694763,6.88144779,-3.6288662,-867.501953,6.96804571,-3.67277956,-867.428894,7.26362038,-3.77675676,-867.619873,7.73739147,-3.68490934,-867.790344
801,7.72667074,-3.3689394,-872.709167,7.69674683,-3.41928053,-872.60083,7.61113739,-3.07671142,-872.304504,7.52692556,-3.12926245,-871.908264,7.33855534,-3.25803208,-871.555237,7.30648279,-3.51689172,-870.976624,7.49619246,-3.37173033,-870.353821,7.38017178,-3.62030196,-869.879822,6.88892841,-3.63564944,-869.686279,6.97623253,-3.67972803,-869.613708,7.27039862,-3.78446388,-869.803772,7.74479389,-3.6885438,-869.971313
802,7.72583532,-3.37074614,-874.910583,7.69620132,-3.42109728,-874.795532,7.61182785,-3.08076096,-874.496399,7.53140736,-3.13482547,-874.101318,7.34438848,-3.26047969,-873.741394,7.31538343,-3.51872516,-873.161987,7.50711155,-3.37442994,-872.538757,7.38706493,-3.62520647,-872.067627,6.89646626,-3.64238667,-871.873352,6.98442793,-3.68667865,-871.80127,7.27721024,-3.79216623,-871.990417,7.75217056,-3.69217944,-872.155029
803,7.7250123,-3.3725338,-877.114746,7.69564962,-3.42289925,-876.99292,7.6125288,-3.08482003,-876.690979,7.53587055,-3.14036846,-876.297119,7.35023594,-3.26297426,-875.930237,7.32428312,-3.52056932,-875.350037,7.5179925,-3.37717009,-874.72644,7.39390898,-3.63010573,-874.25824,6.90406179,-3.64907765,-874.063171,6.99263191,-3.69363093,-873.991577,7.28405571,-3.79986334,-874.17981,7.75952005,-3.69581628,-874.341431
804,7.7242012,-3.37430215,-879.321594,7.6950922,-3.42468524,-879.192993,7.61324072,-3.08889031,-878.888245,7.54031515,-3.14589381,-878.495605,7.35609865,-3.26551652,-878.121826,7.33318138,-3.52242184,-877.540833,7.52883434,-3.37994981,-876.916809,7.40070438,-3.63499975,-876.451599,6.9117136,-3.65572309,-876.255737,7.00084496,-3.70058537,-876.184631,7.29093504,-3.80755424,-876.371887,7.76684284,-3.69945455,-876.530579
805,7.7234025,-3.37605143,-881.531128,7.69452858,-3.4264555,-881.395813,7.61396408,-3.09297132,-881.088257,7.54474068,-3.15140033,-880.696838,7.36197662,-3.26810741,-880.316101,7.34207916,-3.52428341,-879.734375,7.53963709,-3.38276935,-879.109924,7.4074502,-3.63988781,-878.647705,6.91942215,-3.66232157,-878.45105,7.00906706,-3.70754218,-878.380432,7.29784822,-3.81523991,-878.566711,7.77413988,-3.70309472,-878.722412
806,7.7226162,-3.37778139,-883.743347,7.69395828,-3.42821002,-883.601318,7.61469746,-3.09706378,-883.290955,7.54914761,-3.15688896,-882.900757,7.36787271,-3.27074718,-882.513062,7.35097647,-3.52615285,-881.930603,7.5503993,-3.38562799,-881.305725,7.41414595,-3.64476991,-880.846558,6.92718744,-3.66887331,-880.64917,7.01729774,-3.71450162,-880.578979,7.30479622,-3.82291913,-880.764282,7.78140974,-3.70673728,-880.916931
807,7.72184277,-3.37949157,-885.958252,7.69338179,-3.42994881,-885.809509,7.61544228,-3.10116625,-885.496338,7.55353546,-3.16235805,-885.107422,7.37378502,-3.27343583,-884.712769,7.35987139,-3.52803302,-884.129578,7.56112194,-3.38852644,-883.504272,7.42079401,-3.64964676,-883.048157,6.93500805,-3.67537975,-882.850037,7.02553749,-3.72146273,-882.780273,7.31177807,-3.83059072,-882.9646,7.78865337,-3.71038222,-883.114197
808,7.72108078,-3.38118172,-888.175842,7.69279957,-3.43167162,-888.020386,7.61619854,-3.10527945,-887.704468,7.55790472,-3.16780996,-887.316833,7.3797164,-3.27617431,-886.915161,7.36876583,-3.52992153,-886.331299,7.57180309,-3.39146423,-885.705566,7.42739296,-3.65451741,-885.252502,6.94288397,-3.68183994,-885.05365,7.03378582,-3.72842669,-884.984314,7.31879425,-3.83825541,-885.167603,7.79587078,-3.71402931,-885.314148
809,7.72033119,-3.38285208,-890.396118,7.69221115,-3.43337846,-890.233948,7.61696529,-3.10940313,-889.915283,7.56225586,-3.17324376,-889.528931,7.38566685,-3.27896261,-889.1203,7.37765884,-3.53181934,-888.535767,7.58244371,-3.39444017,-887.909546,7.43394327,-3.6593821,-887.459595,6.95081472,-3.68825364,-887.26001,7.04204226,-3.73539305,-887.191101,7.32584476,-3.84591293,-887.373352,7.80306196,-3.71767974,-887.516785
810,7.71959352,-3.38450289,-892.61908,7.6916151,-3.4350698,-892.450256,7.61774254,-3.11353755,-892.128784,7.56658983,-3.17865992,-891.743713,7.39163923,-3.28180194,-891.328125,7.38655329,-3.53372359,-890.74292,7.59303999,-3.39745522,-890.116272,7.44044256,-3.66424036,-889.669434,6.95879936,-3.69462037,-889.469116,7.05030775,-3.74236321,-889.400635,7.33293056,-3.85356307,-889.581848,7.81022739,-3.72133327,-889.722168
811,7.71886683,-3.38613296,-894.844727,7.69101238,-3.43674493,-894.66925,7.61852932,-3.11768413,-894.344971,7.57090664,-3.184062,-893.961243,7.39763546,-3.284693,-893.538635,7.39544821,-3.53563285,-892.95282,7.60359287,-3.40050769,-892.325745,7.44689226,-3.66909361,-891.88208,6.96683836,-3.7009418,-891.680969,7.05858183,-3.74933457,-891.612915,7.34005117,-3.86120367,-891.793091,7.81736517,-3.72499108,-891.930237
812,7.71815062,-3.387743,-897.073059,7.69040251,-3.43840361,-896.89093,7.61932755,-3.12184024,-896.563843,7.57520676,-3.18944597,-896.181458,7.40365362,-3.28763509,-895.751892,7.40434217,-3.53755212,-895.165466,7.61410284,-3.40359902,-894.537964,7.45329523,-3.67394066,-894.097473,6.97493076,-3.70721841,-893.89563,7.06686449,-3.75630832,-893.827942,7.34720564,-3.86883497,-894.007019,7.8244772,-3.72865224,-894.141052
813,7.71744633,-3.38933229,-899.304077,7.68978596,-3.44004607,-899.115295,7.62013674,-3.12600708,-898.785461,7.57948923,-3.19481373,-898.404358,7.4096961,-3.29062986,-897.967834,7.41323614,-3.5394783,-897.380859,7.62456751,-3.40672731,-896.752869,7.45964766,-3.67878032,-896.315613,6.9830761,-3.71344805,-896.113037,7.07515574,-3.76328588,-896.045715,7.35439587,-3.87645841,-896.223694,7.831563,-3.73231769,-896.354553
814,7.71675205,-3.39090085,-901.537781,7.68916178,-3.44167233,-901.342346,7.62095594,-3.13018465,-901.009766,7.58375549,-3.20016527,-900.629944,7.41576481,-3.29367661,-900.186523,7.42213058,-3.54141188,-899.598999,7.63498735,-3.40989304,-898.97052,7.46595192,-3.6836133,-898.536499,6.99127293,-3.71963191,-898.333191,7.08345556,-3.77026629,-898.266235,7.3616209,-3.8840723,-898.443115,7.83862257,-3.7359879,-898.57074
815,7.71606779,-3.39244843,-903.774109,7.68852997,-3.44328189,-903.572083,7.62178469,-3.13437414,-903.236755,7.58800554,-3.20550346,-902.858215,7.4218626,-3.29677653,-902.407898,7.43102551,-3.54335022,-901.819885,7.64536142,-3.41309452,-901.190918,7.47220802,-3.68844056,-900.760132,6.9995203,-3.72577214,-900.556091,7.09176302,-3.7772491,-900.489502,7.36888075,-3.89167547,-900.665222,7.84565592,-3.73966265,-900.789673
816,7.71539402,-3.39397478,-906.013123,7.68789101,-3.44487524,-905.804504,7.62262344,-3.13857436,-905.466431,7.59224033,-3.21082687,-905.089172,7.42798901,-3.29992914,-904.631958,7.43992138,-3.54529476,-904.043457,7.65568924,-3.41633224,-903.414062,7.47841549,-3.69326162,-902.986572,7.00781775,-3.73186755,-902.781738,7.10007858,-3.78423524,-902.715454,7.3761754,-3.89926863,-902.890076,7.85266352,-3.74334216,-903.011292
817,7.71472931,-3.39548016,-908.254822,7.68724346,-3.44645214,-908.039673,7.62347126,-3.14278603,-907.698792,7.59646034,-3.21613622,-907.322815,7.43414736,-3.30313563,-906.858765,7.44881916,-3.54724407,-906.269775,7.66596937,-3.41960526,-905.639954,7.48457384,-3.69807649,-905.215759,7.01616478,-3.73791885,-905.010132,7.10840273,-3.79122376,-904.944153,7.38350534,-3.90685081,-905.117676,7.85964441,-3.7470274,-905.235657
818,7.71407413,-3.39696431,-910.499207,7.68658733,-3.44801235,-910.277527,7.62432909,-3.14700794,-909.933838,7.60066605,-3.22143078,-909.559143,7.44033575,-3.30639577,-909.088257,7.45771694,-3.54920053,-908.49884,7.67620325,-3.42291331,-907.868591,7.49068546,-3.7028842,-907.447693,7.02455997,-3.74392629,-907.241333,7.11673594,-3.79821467,-907.175598,7.39087009,-3.91442204,-907.348022,7.86659908,-3.75071883,-907.462708
819,7.71342707,-3.39842653,-912.746277,7.68592262,-3.4495554,-912.518066,7.62519455,-3.15124226,-912.17157,7.6048584,-3.22671485,-911.798096,7.44655991,-3.30971003,-911.320496,7.46661663,-3.5511601,-910.730652,7.68638802,-3.42625475,-910.099976,7.49674892,-3.70768476,-909.682373,7.03300238,-3.74989009,-909.475281,7.12507725,-3.80520916,-909.40979,7.39827013,-3.92198205,-909.581055,7.873528,-3.75441599,-909.692444
820,7.71278811,-3.39986682,-914.996033,7.68524933,-3.45108104,-914.761292,7.62606955,-3.15548778,-914.412048,7.60903645,-3.23198628,-914.039734,7.45281887,-3.31307864,-913.55542,7.47551727,-3.5531249,-912.96521,7.6965251,-3.42962933,-912.334106,7.50276661,-3.71248007,-911.9198,7.04149151,-3.75581193,-911.711975,7.13342524,-3.81220555,-911.646729,7.40570498,-3.92952943,-911.816833,7.8804307,-3.75811911,-911.924927
821,7.7121582,-3.40128541,-917.248474,7.68456697,-3.45258975,-917.007202,7.62695169,-3.15974426,-916.655212,7.61320162,-3.23724627,-916.284058,7.45911598,-3.31650186,-915.793091,7.48442078,-3.55509377,-915.202515,7.70661116,-3.43303752,-914.570984,7.50873661,-3.71726775,-914.160034,7.05002594,-3.76169086,-913.951416,7.14178181,-3.81920528,-913.886414,7.41317511,-3.93706489,-914.055359,7.88730812,-3.7618289,-914.160095
822,7.7115345,-3.40268159,-919.50354,7.68387413,-3.45408154,-919.255798,7.62784004,-3.1640141,-918.901001,7.61735535,-3.24249744,-918.531006,7.46545506,-3.31998014,-918.033447,7.49332666,-3.55706406,-917.442566,7.71664715,-3.43647623,-916.810669,7.5146594,-3.72204924,-916.403015,7.05860472,-3.7675283,-916.193604,7.15014553,-3.82620811,-916.128845,7.42068005,-3.94458795,-916.29657,7.89416027,-3.76554489,-916.39801
823,7.71091843,-3.40405583,-921.761292,7.6831708,-3.45555592,-921.50708,7.62873602,-3.16829515,-921.149536,7.62149811,-3.24773836,-920.780579,7.47183466,-3.32351351,-920.27655,7.50223398,-3.55903864,-919.685364,7.72663212,-3.43994641,-919.053101,7.5205369,-3.72682333,-918.648743,7.06722689,-3.77332377,-918.438599,7.15851641,-3.83321452,-918.374023,7.42821932,-3.95209837,-918.540527,7.90098763,-3.76926732,-918.638611
824,7.71030807,-3.40540791,-924.021729,7.68245697,-3.45701289,-923.761047,7.6296382,-3.17258859,-923.400696,7.62563086,-3.25297093,-923.032837,7.47825813,-3.32710171,-922.522339,7.51114368,-3.56101561,-921.930908,7.73656559,-3.44344664,-921.298279,7.52636862,-3.73159075,-920.897278,7.07589102,-3.77907848,-920.68634,7.16689491,-3.84022379,-920.621948,7.43579388,-3.95959544,-920.787231,7.90778923,-3.77299714,-920.881958
825,7.7097044,-3.40673757,-926.28479,7.6817317,-3.45845199,-926.0177,7.63054657,-3.17689371,-925.654541,7.62975311,-3.25819421,-925.28772,7.48472643,-3.33074522,-924.770874,7.52005625,-3.56299591,-924.179199,7.74644661,-3.4469769,-923.546204,7.53215551,-3.73635149,-923.14856,7.08459663,-3.7847929,-922.936829,7.17528009,-3.84723639,-922.872559,7.44340324,-3.96707892,-923.036621,7.91456604,-3.77673388,-923.127991
826,7.70910501,-3.40804434,-928.550537,7.68099499,-3.45987344,-928.2771,7.63146067,-3.18121219,-927.911072,7.63386726,-3.263412,-927.545227,7.49124289,-3.33444381,-927.022156,7.52897215,-3.56497693,-926.430237,7.75627422,-3.45053482,-925.796936,7.53789759,-3.74110508,-925.402588,7.09334183,-3.79046822,-925.190063,7.18367243,-3.85425138,-925.125916,7.45104742,-3.9745481,-925.288757,7.92131758,-3.78047895,-925.37677
827,7.7085104,-3.40932798,-930.818909,7.68024731,-3.46127653,-930.539124,7.63237906,-3.18554401,-930.170288,7.63797188,-3.26862431,-929.805359,7.49781036,-3.33819795,-929.276123,7.53789139,-3.5669589,-928.684021,7.766047,-3.4541204,-928.050415,7.54359531,-3.74585176,-927.659424,7.10212564,-3.79610515,-927.446106,7.19207191,-3.86126876,-927.382019,7.45872688,-3.9820025,-927.54364,7.92804384,-3.78423238,-927.628235
828,7.7079215,-3.41058874,-933.089966,7.67948675,-3.46266198,-932.803894,7.63330173,-3.189888,-932.43219,7.64207029,-3.27383065,-932.068115,7.50442839,-3.34200716,-931.532837,7.54681396,-3.56894255,-930.940552,7.77576542,-3.45773292,-930.306641,7.54924917,-3.7505908,-929.919006,7.11094618,-3.80170369,-929.704895,7.20047903,-3.86828971,-929.640869,7.46644068,-3.98944259,-929.801208,7.93474531,-3.78799367,-929.882446
829,7.70733595,-3.41182637,-935.363708,7.6787138,-3.4640286,-935.071289,7.63422775,-3.19424629,-934.696777,7.6461606,-3.27903318,-934.333496,7.51110125,-3.34587145,-933.792236,7.55573988,-3.57092667,-933.19989,7.78542948,-3.46137047,-932.565674,7.55486012,-3.75532365,-932.181396,7.11980295,-3.80726504,-931.966431,7.20889235,-3.87531281,-931.902466,7.4741888,-3.99686718,-932.061523,7.94142246,-3.79176378,-932.139343
830,7.70675373,-3.41304088,-937.640076,7.67792749,-3.46537662,-937.341431,7.63515663,-3.19861865,-936.963989,7.65024519,-3.28423238,-936.601501,7.51783133,-3.3497901,-936.054382,7.56467009,-3.57291102,-935.461975,7.79503679,-3.46503282,-934.827515,7.56042767,-3.76004887,-934.446533,7.12869501,-3.8127892,-934.230774,7.21731281,-3.88233876,-934.166809,7.48197174,-4.00427675,-934.324585,7.94807482,-3.79554343,-934.398987
831,7.7061739,-3.41423154,-939.919128,7.67712784,-3.46670556,-939.614258,7.63608789,-3.20300627,-939.233887,7.65432501,-3.28943062,-938.87207,7.52462053,-3.3537631,-938.319275,7.57360411,-3.57489443,-937.726807,7.80458736,-3.46871853,-937.092102,7.56595373,-3.7647686,-936.714417,7.13762045,-3.81827903,-936.497864,7.225739,-3.88936639,-936.433838,7.48978853,-4.01166916,-936.590393,7.95470333,-3.79933143,-936.661316
832,7.70559645,-3.4153986,-942.200806,7.67631435,-3.46801519,-941.889709,7.63701963,-3.20740986,-941.506409,7.65840006,-3.29462838,-941.145264,7.53147316,-3.35779047,-940.586914,7.5825429,-3.5768764,-939.994446,7.81407976,-3.47242618,-939.359497,7.57143784,-3.76948047,-938.985107,7.14657736,-3.82373381,-938.7677,7.23417187,-3.89639735,-938.703613,7.49764013,-4.01904583,-938.858887,7.96130753,-3.80312848,-938.926392
833,7.70501947,-3.41654181,-944.485107,7.67548656,-3.46930504,-944.167847,7.63795424,-3.21182823,-943.781616,7.66247177,-3.29982615,-943.421021,7.5383873,-3.36187148,-942.857239,7.59148645,-3.57885838,-942.264832,7.82351351,-3.47615552,-941.6297,7.57688141,-3.77418518,-941.258545,7.15556526,-3.82915449,-941.040344,7.24261141,-3.90343046,-940.976135,7.50552607,-4.02640581,-941.130127,7.9678874,-3.80693579,-941.194153
834,7.70444441,-3.41766095,-946.772095,7.67464447,-3.47057509,-946.448669,7.63889027,-3.21626115,-946.059509,7.66654015,-3.30502224,-945.699402,7.5453639,-3.3660059,-945.13031,7.60043383,-3.58084178,-944.537964,7.83288956,-3.47990656,-943.902649,7.5822854,-3.77888274,-943.53479,7.16458225,-3.8345418,-943.315735,7.25105667,-3.91046643,-943.251404,7.51344585,-4.0337491,-943.404114,7.97444391,-3.81075239,-943.464661
835,7.70386982,-3.41875625,-949.061707,7.67378664,-3.47182512,-948.732178,7.63982582,-3.22071028,-948.340027,7.67060757,-3.31022072,-947.980347,7.55240822,-3.37019324,-947.406128,7.60938597,-3.58282375,-946.813904,7.84220505,-3.48367739,-946.178406,7.58764935,-3.78357291,-945.813782,7.17362785,-3.83989644,-945.593872,7.25950861,-3.91750383,-945.529419,7.52139997,-4.04107475,-945.680786,7.9809761,-3.81457949,-945.737915
836,7.70329523,-3.4198277,-951.353943,7.67291307,-3.47305441,-951.018372,7.64076138,-3.22517681,-950.62323,7.67467451,-3.31542253,-950.263855,7.55952168,-3.37443209,-949.684692,7.61834335,-3.58480477,-949.09259,7.8514595,-3.48746681,-948.45697,7.59297466,-3.78825521,-948.095581,7.18270016,-3.84521914,-947.874817,7.26796579,-3.92454457,-947.81012,7.52938747,-4.04838324,-947.960205,7.98748541,-3.81841636,-948.013855
837,7.70272112,-3.4208746,-953.648865,7.67202425,-3.47426295,-953.307251,7.6416955,-3.22966099,-952.909058,7.67874002,-3.32062793,-952.549927,7.5667057,-3.37872219,-951.966003,7.62730551,-3.58678508,-951.374084,7.86065245,-3.49127412,-950.738342,7.59826136,-3.79292917,-950.380127,7.19179726,-3.85051036,-950.158508,7.27642965,-3.93158865,-950.093567,7.53740931,-4.05567455,-950.242371,7.99397135,-3.82226396,-950.292542
